,source,title,is_clickbait
0,politifact.com,Donald Trump touts nonexistent $450 billion in Saudi orders and 1 million jobs,0
1,politifact.com,"Claire McCaskill, Josh Hawley argue over immigration, taxes in final Senate debate",0
2,politifact.com,Donald Trump says NYSE opened a day after 9/11. It didn't,1
3,politifact.com,"Despite claim, Minnesota's Dan Feehan isn't throwing the border gates open",0
4,politifact.com,"No, Dean Phillips was not involved in a sexual harassment case at one of his companies",0
5,politifact.com,"Tammy Baldwin partially accurate in claiming 83% of GOP tax law benefits go to top 1%, corporations",0
6,politifact.com,Roskam fibs about facts — and fact checks — of his health care record,0
7,politifact.com,"In Ohio, Troy Balderson brings up a seldom-mentioned health care angle",0
8,politifact.com,Indiana's Joe Donnelly does not stand near the 'radical left' on immigration,0
9,politifact.com,Fact-checking an ad on Dan McCready and tax cut savings,0
10,politifact.com,Molinaro says Cuomo's spending not as good as he claims,0
11,politifact.com,"No, the pipe bomb suspect's sticker-covered van was not staged",0
12,politifact.com,No truth to claim that pipe bombs weren't mailed,0
13,politifact.com,"Like Beto O'Rourke, NC Democrat Kathy Manning claims no corporate PAC donations in her campaign",0
14,politifact.com,"Bloggers, Trump, Gaetz offer no evidence that caravan was funded by Democrats",0
15,politifact.com,All Mostly False statements involving Phil Scott,0
16,politifact.com,Does Vermont have the 'most progressive' tax system in the country?,1
17,politifact.com,How bad off will soybean farmers be this year?,1
18,politifact.com,"False report of Democratic, CNN ties to pipe bombs",0
19,politifact.com,How large is the migrant caravan? Estimates vary,1
20,politifact.com,Marijuana legalization in 5 charts: A 2018 midterm report,0
21,politifact.com,Donald Trump said many presidents don't get to appoint a justice. He's wrong,1
22,politifact.com,Fact-checking Donald Trump's rally speech in Wisconsin,0
23,politifact.com,PolitiFact Sheet: What we know about the caravan heading to the United States,1
24,politifact.com,Who’s telling the truth in California’s 10th Congressional District?,0
25,politifact.com,"Fact-checking the CNN Florida governor's debate between Ron DeSantis, Andrew Gillum",0
26,politifact.com,"Ahead of Wisconsin visit, Donald Trump on the Truth-O-Meter",0
27,politifact.com,Holding voted quite consistently on healthcare bills,0
28,politifact.com,The facts on taxes in 5 charts: a 2018 midterm report,0
29,politifact.com,Donald Trump says Democrats want to give cars to undocumented immigrants. Nope,0
30,politifact.com,"Photo of bloodied police is from 2012, not caravan",0
31,politifact.com,Budd relies on Manning's husband for claim about her donations,1
32,politifact.com,Mostly False: Donald Trump claim that Beto O'Rourke voted to shield MS-13 members from deportation,1
33,politifact.com,Holding misleads on Obamacare premium increase during Monday night debate,0
34,politifact.com,"Fact-checking Gillum's claim about DeSantis $145,000 travel receipts",0
35,politifact.com,Bloggers mistake flag burners in Honduras for migrant caravan members,0
36,politifact.com,No evidence ‘deep state’ behind explosive packages,0
37,politifact.com,NC GOP falsely ties dozens of Democrats to single-payer health care plan,0
38,politifact.com,"Rauner, Pritzker tax disclosures rich in avoidance",0
39,politifact.com,"Leah Vukmir's attack on Tammy Baldwin ignores that Medicare for All would replace, enhance Medicare",0
40,politifact.com,Does no registration make voting easiest in North Dakota?,0
41,politifact.com,Budd falsely accuses Manning of getting $30M in taxpayer money,0
42,politifact.com,"No, Trump didn't sign orders for the 82nd Airborne Division",0
43,politifact.com,Did Canada pay off its debt a day after legalizing marijuana? No,0
44,politifact.com,Democrat falsely links newly-appointed Republican to health care bill,0
45,politifact.com,Did Stacey Abrams burn Georgia's flag?,0
46,politifact.com,All Mostly False statements involving Ted Budd,0
47,politifact.com,"Mike DeWine ad blames Rich Cordray for raising taxes and job losses, but that's misleading",0
48,politifact.com,Fact-checking misinformation about the migrant caravan,1
49,politifact.com,Viral flag-burning photos are not from the migrant caravan in Mexico,1
50,politifact.com,Does this GOP candidate actually want to ‘abolish’ the Department of Education?,1
51,politifact.com,Sessions wrong again on Chicago murder spike cause,0
52,politifact.com,Donald Trump's Pants on Fire claim about people rioting over sanctuary cities,0
53,politifact.com,All Half-True statements involving Kathy Manning,0
54,politifact.com,"Veterans group attacks Rick Scott's Navy hat, former health care company's fraud settlement",0
55,politifact.com,All True statements involving Dan McCready,0
56,politifact.com,Democrats fail to mention that things have changed in Kansas,1
57,politifact.com,Did Nevada's Dean Heller break his promise to protect expanded Medicaid?,0
58,politifact.com,"No, Hurricane Willa is not headed toward the migrant caravan",0
59,politifact.com,Viral Facebook post uses old images to falsely claim it's the October migrant caravan,1
60,politifact.com,All False statements involving E. Gordon Gee,0
61,politifact.com,Fact-checking claims in California’s U.S. Senate race,0
62,politifact.com,"Net worth of Ted Cruz is not $4.6 million, according to best calculations",0
